131373,4,16.364140,1
131379,4,15.979053,1
131385,4,15.993563,1
131390,4,16.110096,1
131397,4,16.151747,1
131402,4,16.476398,1
131408,4,15.663420,1
131414,4,15.396871,1
131419,4,15.911710,1
131424,4,15.278577,1
131430,4,15.584450,1
131436,4,15.497235,1
131441,4,15.432257,1
131447,4,15.503558,1
131452,4,15.201100,1
131458,4,14.708475,1
131463,4,14.771335,1
131469,4,13.805008,1
131474,4,13.433203,1
131480,4,13.068440,1
131485,4,13.291033,1
131491,4,13.437920,1
131497,4,13.008821,1
131503,4,12.906380,1
131508,4,12.711294,1
131514,4,12.435652,1
131520,4,12.471874,1
131525,4,12.631602,1
131531,4,12.421133,1
131536,4,12.792625,1
131542,4,13.232051,1
131547,4,12.446173,1
131553,4,13.060061,1
131559,4,13.312543,1
131564,4,13.774503,1
131570,4,13.497635,1
131575,4,12.957682,1
131580,4,13.367044,1
131586,4,13.319812,1
131592,4,14.244528,1
131597,4,13.338770,1
131603,4,13.141940,1
131608,4,13.718732,1
131613,4,13.979993,1
131619,4,14.312816,1
131625,4,14.689351,1
131631,4,14.857257,1
131637,4,14.852526,1
131642,4,14.769533,1
131648,4,14.631658,1
131653,4,14.740814,1
131659,4,15.491150,1
131664,4,15.527049,1
131670,4,15.163523,1
131675,4,14.675798,1
131681,4,15.267146,1
131686,4,15.204219,1
131692,4,15.674278,1
131697,4,15.767421,1
131703,4,15.298117,1
131709,4,15.253151,1
131715,4,15.080938,1
131720,4,15.241869,1
131726,4,15.034914,1
131731,4,14.160173,1
131737,4,14.480768,1
131742,4,14.169188,1
131748,4,14.299718,1
131754,4,13.688141,1
131759,4,13.815181,1
131765,4,13.356361,1
131770,4,12.631721,1
131775,4,12.876184,1
131781,4,12.972664,1
131786,4,13.208336,1
131792,4,12.677050,1
131798,4,12.481762,1
131803,4,11.693530,1
131809,4,11.417233,1
131815,4,11.837545,1
131820,4,12.074226,1
131826,4,11.907364,1
131831,4,11.372755,1
131837,4,11.641647,1
131843,4,12.157082,1
131848,4,11.404963,1
131854,4,12.056615,1
131859,4,11.692401,1
131865,4,12.427996,1
131870,4,12.299037,1
131876,4,12.345825,1
131881,4,12.489115,1
131886,4,12.457619,1
131892,4,13.026382,1
131897,4,13.532842,1
131903,4,13.298970,1
131908,4,14.092282,1
131914,4,14.033730,1
131920,4,13.894609,1
131925,4,12.766054,1
131931,4,12.278350,1
131937,4,11.893436,1
131943,4,11.420655,1
131949,4,10.695879,1
131954,4,9.828177,1
131959,4,9.604837,1
131965,4,9.104710,1
131970,4,9.480099,1
131976,4,8.743279,1
131981,4,9.090110,1
131987,4,8.646333,1
131993,4,8.755866,1
131998,4,7.861940,1
132004,4,7.009185,1
132010,4,6.254230,1
132015,4,6.927512,1
132021,4,6.519334,1
132027,4,7.518626,1
132033,4,7.935562,1
132039,4,8.273042,1
132044,4,8.994222,1
132050,4,9.382195,1
132055,4,9.817885,1
132060,4,10.177944,1
132066,4,11.396537,1
132071,4,12.156402,1
132077,4,12.739263,1
132082,4,12.873840,1
132087,4,13.711838,1
132092,4,13.632011,1
132098,4,14.040764,1
132103,4,14.472768,1
132109,4,14.795239,1
132115,4,15.283406,1
132120,4,15.614695,1
132126,4,14.989374,1
132131,4,15.386412,1
132136,4,14.512293,1
132142,4,14.121811,1
132147,4,14.235613,1
132153,4,13.959043,1
132158,4,14.438589,1
132164,4,14.835421,1
132169,4,15.017637,1
132174,4,14.263733,1
132180,4,14.550425,1
132186,4,13.927487,1
132191,4,14.154940,1
132196,4,13.791029,1
132202,4,13.509916,1
132208,4,13.309916,1
132213,4,13.088835,1
132218,4,13.589412,1
132224,4,13.333301,1
132229,4,13.195580,1
132235,4,13.756250,1
132241,4,13.716972,1
132246,4,13.881811,1
132251,4,14.243716,1
132257,4,14.042346,1
132262,4,13.840741,1
132268,4,13.920412,1
132273,4,13.933115,1
132279,4,13.643890,1
132284,4,14.367836,1
132290,4,13.606276,1
132295,4,14.188040,1
132301,4,13.640015,1
132306,4,13.719475,1
132311,4,13.426073,1
132317,4,13.980067,1
132322,4,14.305196,1
132328,4,14.337084,1
132333,4,14.153537,1
132339,4,14.975138,1
132344,4,14.429657,1
132350,4,13.712418,1
132355,4,13.658297,1
132361,4,13.537190,1
132367,4,14.209969,1
132372,4,14.734474,1
132378,4,14.062970,1
132384,4,13.504892,1
132389,4,14.285321,1
132395,4,13.391794,1
132401,4,14.185186,1
132406,4,13.957088,1
132412,4,14.055502,1
132417,4,14.065033,1
132423,4,13.963839,1
132429,4,13.276876,1
132434,4,12.948245,1
132440,4,12.437578,1
132446,4,12.955281,1
132452,4,12.027544,1
132457,4,12.412405,1
132462,4,12.265345,1
132468,4,12.074737,1
132474,4,12.605799,1
132479,4,12.006186,1
132485,4,12.322787,1
132490,4,12.419891,1
132496,4,12.341028,1
132502,4,12.106593,1
132507,4,12.368365,1
132512,4,12.493085,1
132518,4,12.023999,1
132523,4,12.521376,1
132529,4,11.977208,1
132535,4,12.142868,1
132540,4,12.459002,1
132546,4,11.974463,1
132551,4,11.945053,1
132557,4,11.314529,1
132562,4,11.799663,1
132568,4,12.257227,1
132573,4,12.842183,1
132579,4,13.408236,1
132585,4,13.041743,1
132590,4,13.609833,1
132595,4,13.152870,1
132601,4,13.426686,1
132607,4,13.518895,1
